LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,UNEMPFORECAST,TOT,PC_LF,A,2018,7.366885486,
FIN,UNEMPFORECAST,TOT,PC_LF,A,2019,6.627835787,
FIN,UNEMPFORECAST,TOT,PC_LF,A,2020,6.550299972,
FIN,UNEMPFORECAST,TOT,PC_LF,A,2021,6.375203673,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1960,1.198778388,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1961,1.047628353,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1962,1.189738693,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1963,1.31593459,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1964,1.046832814,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1965,1.304669751,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1966,1.33549004,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1967,1.77156267,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1968,2.243499545,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1969,1.935973402,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1970,2.086925572,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1971,2.286426825,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1972,2.370562428,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1973,2.269883371,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1974,2.39551257,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1975,3.408973492,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1976,3.782965832,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1977,4.260675803,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1978,4.451181842,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1979,4.990687561,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1980,5.312917264,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1981,6.277249928,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1982,6.838079618,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1983,7.155374194,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1984,8.366646576,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1985,8.864099552,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1986,8.91638155,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1987,9.061472418,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1988,8.748145576,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1989,8.140906809,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1990,7.907627958,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1991,8.102225836,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1992,8.986080189,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1993,10.02074764,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1994,10.64148125,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1995,10.01854701,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1996,10.5307099,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1997,10.67918438,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1998,10.23709837,
FRA,UNEMPFORECAST,TOT,PC_LF,A,1999,9.928779576,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2000,8.469729802,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2001,7.691959796,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2002,7.831833639,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2003,8.45159115,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2004,8.81068999,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2005,8.830509922,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2006,8.780869115,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2007,7.962547666,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2008,7.337194639,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2009,9.080302098,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2010,9.211866273,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2011,9.155686656,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2012,9.758063565,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2013,10.30308985,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2014,10.29218455,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2015,10.3592922,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2016,10.05676469,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2017,9.397228114,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2018,9.058941082,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2019,8.517892389,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2020,8.246505218,
FRA,UNEMPFORECAST,TOT,PC_LF,A,2021,8.109959638,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1992,6.577098326,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1993,7.780232855,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1994,8.430918326,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1995,8.232828672,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1996,8.903041053,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1997,9.637372014,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1998,9.380376829,
DEU,UNEMPFORECAST,TOT,PC_LF,A,1999,8.563067266,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2000,7.946569107,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2001,7.798963819,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2002,8.608976264,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2003,9.694580446,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2004,10.33071796,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2005,11.02057784,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2006,10.04203932,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2007,8.57740157,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2008,7.407711071,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2009,7.647457349,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2010,6.95200345,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2011,5.857519789,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2012,5.380731165,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2013,5.238476954,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2014,5.004977105,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2015,4.631796011,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2016,4.161804745,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2017,3.754688527,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2018,3.396270082,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2019,3.125348341,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2020,3.229964342,
DEU,UNEMPFORECAST,TOT,PC_LF,A,2021,3.324708873,
GRC,UNEMPFORECAST,TOT,PC_LF,A,1995,9.720110831,
GRC,UNEMPFORECAST,TOT,PC_LF,A,1996,10.25872001,
GRC,UNEMPFORECAST,TOT,PC_LF,A,1997,10.27577231,
GRC,UNEMPFORECAST,TOT,PC_LF,A,1998,11.17420605,
GRC,UNEMPFORECAST,TOT,PC_LF,A,1999,12.18378727,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2000,11.58107926,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2001,10.79237873,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2002,10.35501093,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2003,9.79418027,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2004,10.59120073,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2005,9.996759231,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2006,9.008234981,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2007,8.396555877,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2008,7.760022007,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2009,9.615727974,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2010,12.71344419,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2011,17.86454086,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2012,24.43929797,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2013,27.46642442,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2014,26.49160461,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2015,24.89690856,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2016,23.53927201,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2017,21.48763789,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2018,19.29191132,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2019,17.52319057,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2020,16.25067794,
GRC,UNEMPFORECAST,TOT,PC_LF,A,2021,14.82549046,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1992,9.835892454,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1993,11.96516914,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1994,10.86068356,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1995,10.32002365,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1996,9.997054682,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1997,8.807300775,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1998,7.833484434,
HUN,UNEMPFORECAST,TOT,PC_LF,A,1999,6.971488113,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2000,6.392969096,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2001,5.708430114,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2002,5.81864905,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2003,5.869854929,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2004,6.093346084,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2005,7.225406328,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2006,7.494363363,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2007,7.418437459,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2008,7.838759134,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2009,10.05190334,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2010,11.1779337,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2011,11.03368519,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2012,11.00080416,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2013,10.15779107,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2014,7.718596322,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2015,6.794176065,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2016,5.10107355,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2017,4.148147045,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2018,3.704392019,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2019,3.358475465,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2020,3.196273903,
HUN,UNEMPFORECAST,TOT,PC_LF,A,2021,3.069665015,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1964,0.902421522,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1965,0.896651123,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1966,0.893449833,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1967,1.149372828,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1968,2.021865141,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1969,3.225072624,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1970,2.087256893,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1971,1.342008521,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1972,1.215777224,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1973,1.203855581,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1974,1.18936067,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1975,1.285830934,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1976,1.267932903,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1977,1.066749154,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1978,1.155271084,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1979,1.151485507,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1980,1.046057989,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1981,1.122052136,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1982,1.457866086,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1983,1.791412362,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1984,2.026119603,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1985,1.661204372,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1986,1.399313912,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1987,1.215777224,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1988,1.3820971,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1989,2.393797363,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1990,2.544681497,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1991,2.544681497,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1992,4.248445806,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1993,5.253350679,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1994,5.278633447,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1995,4.680776177,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1996,3.703338419,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1997,3.860420386,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1998,2.723648439,
ISL,UNEMPFORECAST,TOT,PC_LF,A,1999,1.989486333,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2000,2.292102722,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2001,2.242045318,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2002,3.233883344,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2003,3.335382727,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2004,3.051425031,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2005,2.591532319,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2006,2.874713959,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2007,2.284927736,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2008,2.966273872,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2009,7.221761944,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2010,7.552119288,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2011,7.023875625,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2012,6.028615085,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2013,5.379832387,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2014,4.933814681,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2015,3.984844526,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2016,2.990202316,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2017,2.757583354,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2018,2.732843139,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2019,3.646944697,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2020,4.109248472,
ISL,UNEMPFORECAST,TOT,PC_LF,A,2021,4.109248472,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1990,13.20621702,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1991,15.00198794,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1992,15.34714827,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1993,16.01368445,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1994,15.0511327,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1995,12.40031173,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1996,12.14177503,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1997,10.60072249,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1998,7.743410864,
IRL,UNEMPFORECAST,TOT,PC_LF,A,1999,5.842400721,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2000,4.478778001,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2001,4.176687826,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2002,4.727085479,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2003,4.834538183,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2004,4.731201214,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2005,4.626238753,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2006,4.749608764,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2007,4.980056249,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2008,6.774487568,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2009,12.59596617,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2010,14.54139944,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2011,15.36435863,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2012,15.4494761,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2013,13.73710164,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2014,11.85563583,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2015,9.90968307,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2016,8.359209636,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2017,6.704296618,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2018,5.733075839,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2019,5.270646051,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2020,4.845084104,
IRL,UNEMPFORECAST,TOT,PC_LF,A,2021,4.556711457,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1960,3.94330897,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1961,3.591683158,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1962,3.169607847,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1963,2.691416543,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1964,3.015921142,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1965,3.763255834,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1966,4.099835133,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1967,3.765525043,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1968,3.989014914,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1969,3.982695291,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1970,3.799612342,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1971,3.800210759,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1972,4.476430954,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1973,4.45793635,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1974,3.743963895,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1975,4.096250245,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1976,4.680974853,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1977,5.000824143,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1978,5.050214981,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1979,5.379414034,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1980,5.299346776,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1981,5.961814345,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1982,6.581252682,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1983,7.323157955,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1984,8.09718306,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1985,8.199313365,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1986,9.429609832,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1987,9.766132832,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1988,9.96098546,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1989,9.734295599,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1990,8.693510894,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1991,8.18186569,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1992,8.369846243,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1993,9.691954759,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1994,10.63611633,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1995,11.18683505,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1996,11.18282941,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1997,11.25152674,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1998,11.29978348,
ITA,UNEMPFORECAST,TOT,PC_LF,A,1999,10.87826564,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2000,9.985889153,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2001,9.003732508,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2002,8.517830107,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2003,8.423309152,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2004,7.964847736,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2005,7.699102154,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2006,6.79377643,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2007,6.1295687,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2008,6.726233985,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2009,7.734542472,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2010,8.331171847,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2011,8.4165373,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2012,10.68198587,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2013,12.13245067,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2014,12.61978586,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2015,11.91097244,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2016,11.67138022,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2017,11.26113164,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2018,10.6295432,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2019,10.03205681,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2020,10.02444791,
ITA,UNEMPFORECAST,TOT,PC_LF,A,2021,10.15023755,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1960,1.609267608,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1961,1.411691656,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1962,1.267674305,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1963,1.264507809,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1964,1.156907837,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1965,1.213038862,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1966,1.306488153,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1967,1.264235188,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1968,1.173836453,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1969,1.124458609,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1970,1.157583302,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1971,1.235579549,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1972,1.411757191,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1973,1.258038774,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1974,1.381063733,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1975,1.880175963,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1976,2.001828295,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1977,2.014612821,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1978,2.234140315,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1979,2.083209244,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1980,2.014778979,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1981,2.208952609,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1982,2.352329961,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1983,2.653289371,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1984,2.716382656,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1985,2.618744847,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1986,2.767088397,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1987,2.843679798,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1988,2.524563134,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1989,2.258317494,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1990,2.101827676,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1991,2.097104791,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1992,2.16234704,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1993,2.502928691,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1994,2.886665162,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1995,3.149685031,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1996,3.354979699,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1997,3.395990129,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1998,4.104816351,
JPN,UNEMPFORECAST,TOT,PC_LF,A,1999,4.679836261,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2000,4.730819918,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2001,5.033076619,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2002,5.356786924,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2003,5.25,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2004,4.717099486,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2005,4.426652634,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2006,4.125142236,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2007,3.840735985,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2008,3.965340725,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2009,5.044543848,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2010,5.028712162,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2011,4.585081114,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2012,4.346501473,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2013,4.03499014,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2014,3.588767134,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2015,3.363564322,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2016,3.11559546,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2017,2.816080552,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2018,2.432805046,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2019,2.380051724,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2020,2.394223458,
JPN,UNEMPFORECAST,TOT,PC_LF,A,2021,2.292162031,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1963,8.104495747,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1964,7.708907805,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1965,7.333790267,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1966,7.055933906,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1967,6.05664488,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1968,5.030919191,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1969,4.739919975,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1970,4.422580004,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1971,4.429710772,
KOR,UNEMPFORECAST,TOT,PC_LF,A,1972,4.473078693,
